"participant_id","real_estate_id","real_estate_number","license_source_id","license_source_ar","license_source_en","license_number","license_issue_date","license_expiry_date","is_branch","main_office_id","webpage","phone","fax","activity_type_id","ded_activity_code","activity_type_ar","activity_type_en"
"26094950","26094955","16769","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","744083","14-10-2015","13-10-2021","0",null,"www.demand.ae","971-4-2288644","","2","702001","الوساطه في  بيع العقارات و شرائها","Real Estate buying & selling Brokerage"
"26094950","26094955","16769","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","744083","14-10-2015","13-10-2021","0",null,"www.demand.ae","971-4-2288644","","5","702003","الوساطة في تأجير العقارات","Leasing Property Brokerage Agents"
"23306724","23306729","16556","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","735941","07-06-2015","06-06-2017","0",null,"","971-04-5590121","971-04-5584531","5","702003","الوساطة في تأجير العقارات","Leasing Property Brokerage Agents"
"23306724","23306729","16556","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","735941","07-06-2015","06-06-2017","0",null,"","971-04-5590121","971-04-5584531","2","702001","الوساطه في  بيع العقارات و شرائها","Real Estate buying & selling Brokerage"
"16228692","16228697","16195","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","724613","28-01-2015","11-01-2016","0",null,"","","","5","702003","الوساطة في تأجير العقارات","Leasing Property Brokerage Agents"
"16228692","16228697","16195","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","724613","28-01-2015","11-01-2016","0",null,"","","","2","702001","الوساطه في  بيع العقارات و شرائها","Real Estate buying & selling Brokerage"
"19941922","19941967","16400","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","728291","26-03-2015","01-03-2016","0",null,"","04","","5","702003","الوساطة في تأجير العقارات","Leasing Property Brokerage Agents"
"19941922","19941967","16400","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","728291","26-03-2015","01-03-2016","0",null,"","04","","2","702001","الوساطه في  بيع العقارات و شرائها","Real Estate buying & selling Brokerage"
"24164988","24164993","16641","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","738628","14-07-2016","14-07-2017","0",null,"","971-4-4534914","971-4-2980851","5","702003","الوساطة في تأجير العقارات","Leasing Property Brokerage Agents"
"24164988","24164993","16641","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","738628","14-07-2016","14-07-2017","0",null,"","971-4-4534914","971-4-2980851","2","702001","الوساطه في  بيع العقارات و شرائها","Real Estate buying & selling Brokerage"
"15569895","15576788","16040","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","722259","09-12-2014","08-12-2019","0",null,"www.nestplanners.com","971-4-5531404","971-4-5531405","5","702003","الوساطة في تأجير العقارات","Leasing Property Brokerage Agents"
"15569895","15576788","16040","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","722259","09-12-2014","08-12-2019","0",null,"www.nestplanners.com","971-4-5531404","971-4-5531405","2","702001","الوساطه في  بيع العقارات و شرائها","Real Estate buying & selling Brokerage"
"16307158","16307166","16227","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","724024","04-02-2015","03-01-2017","0",null,"","","","9","659908","التطوير العقاري","Real Estate Development"
"26993947","26994202","16868","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","747622","13-12-2015","08-12-2016","0",null,"","971-4-4514890","971-04-4514890","5","702003","الوساطة في تأجير العقارات","Leasing Property Brokerage Agents"
"26993947","26994202","16868","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","747622","13-12-2015","08-12-2016","0",null,"","971-4-4514890","971-04-4514890","2","702001","الوساطه في  بيع العقارات و شرائها","Real Estate buying & selling Brokerage"
"372576","50","182","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","221617","17-12-1989","16-12-2020",null,null,"","971-4-2668333","971-4-2653030","13","702006","خدمات الإشراف الإداري للعقارات ","Real estate management supervision services "
"372576","50","182","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","221617","17-12-1989","16-12-2020",null,null,"","971-4-2668333","971-4-2653030","2","702001","الوساطه في  بيع العقارات و شرائها","Real Estate buying & selling Brokerage"
"372576","50","182","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","221617","17-12-1989","16-12-2020",null,null,"","971-4-2668333","971-4-2653030","5","702003","الوساطة في تأجير العقارات","Leasing Property Brokerage Agents"
"16654547","16654555","16371","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","728627","05-03-2015","04-03-2021","0",null,"www.realestateae.com","971-4-3235644","971-4-3235644","11","701003","خدمات تاجير وادارة العقارات للغير ","Leasing and Management of Other People's Property"
"16654547","16654555","16371","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","728627","05-03-2015","04-03-2021","0",null,"www.realestateae.com","971-4-3235644","971-4-3235644","9","659908","التطوير العقاري","Real Estate Development"
"16654547","16654555","16371","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","728627","05-03-2015","04-03-2021","0",null,"www.realestateae.com","971-4-3235644","971-4-3235644","13","702006","خدمات الإشراف الإداري للعقارات ","Real estate management supervision services "
"16654547","16654555","16371","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","728627","05-03-2015","04-03-2021","0",null,"www.realestateae.com","971-4-3235644","971-4-3235644","2","702001","الوساطه في  بيع العقارات و شرائها","Real Estate buying & selling Brokerage"
"16654547","16654555","16371","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","728627","05-03-2015","04-03-2021","0",null,"www.realestateae.com","971-4-3235644","971-4-3235644","1","701001","شراء الأراضي و العقارات و بيعها","Buying and selling of real estate"
"374280","1754","2053","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","591947","25-02-2007","24-02-2021",null,null,"","971-4-3968899","971-4-3972570","13","702006","خدمات الإشراف الإداري للعقارات ","Real estate management supervision services "
"374280","1754","2053","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","591947","25-02-2007","24-02-2021",null,null,"","971-4-3968899","971-4-3972570","2","702001","الوساطه في  بيع العقارات و شرائها","Real Estate buying & selling Brokerage"
"374280","1754","2053","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","591947","25-02-2007","24-02-2021",null,null,"","971-4-3968899","971-4-3972570","5","702003","الوساطة في تأجير العقارات","Leasing Property Brokerage Agents"
"76224003","11326338","12666","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","701179","05-01-2014","04-01-2022","0",null,"","","","2","702001","الوساطه في  بيع العقارات و شرائها","Real Estate buying & selling Brokerage"
"76224003","11326338","12666","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","701179","05-01-2014","04-01-2022","0",null,"","","","5","702003","الوساطة في تأجير العقارات","Leasing Property Brokerage Agents"
"373693","1167","1534","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","501169","11-09-1997","10-09-2021","0",null,"","971|42500200","046028396","11","701003","خدمات تاجير وادارة العقارات للغير ","Leasing and Management of Other People's Property"
"373693","1167","1534","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","501169","11-09-1997","10-09-2021","0",null,"","971|42500200","046028396","1","701001","شراء الأراضي و العقارات و بيعها","Buying and selling of real estate"
"373693","1167","1534","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","501169","11-09-1997","10-09-2021","0",null,"","971|42500200","046028396","2","702001","الوساطه في  بيع العقارات و شرائها","Real Estate buying & selling Brokerage"
"46508117","46508121","17468","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","723355","22-12-2016","22-12-2017","0",null,"https://www.engelvoelkers.com/en-ae/dubai/","","NULL","2","702001","الوساطه في  بيع العقارات و شرائها","Real Estate buying & selling Brokerage"
"373707","1181","1420","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","554435","08-03-2004","07-03-2021","0",null,"www.aroverseas.com","971-4-2959536","971-4-2959537","2","702001","الوساطه في  بيع العقارات و شرائها","Real Estate buying & selling Brokerage"
"373707","1181","1420","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","554435","08-03-2004","07-03-2021","0",null,"www.aroverseas.com","971-4-2959536","971-4-2959537","5","702003","الوساطة في تأجير العقارات","Leasing Property Brokerage Agents"
"13947687","13947741","15512","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","715523","18-08-2014","17-08-2021","0",null,"www.fahzamproperties.com","971-4-3966297","","5","702003","الوساطة في تأجير العقارات","Leasing Property Brokerage Agents"
"373407","881","1048","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","587515","02-11-2006","01-11-2021","0",null,"www.meedarrealestate.com","","","2","702001","الوساطه في  بيع العقارات و شرائها","Real Estate buying & selling Brokerage"
"374599","2073","2202","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","562380","16-10-2004","15-10-2021","0",null,"","043708922","043708933","2","702001","الوساطه في  بيع العقارات و شرائها","Real Estate buying & selling Brokerage"
"374599","2073","2202","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","562380","16-10-2004","15-10-2021","0",null,"","043708922","043708933","5","702003","الوساطة في تأجير العقارات","Leasing Property Brokerage Agents"
"16580455","16580460","16303","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","727621","22-02-2015","21-02-2021","0",null,"","971-04-3559779","971-04-3555779","2","702001","الوساطه في  بيع العقارات و شرائها","Real Estate buying & selling Brokerage"
"16580455","16580460","16303","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","727621","22-02-2015","21-02-2021","0",null,"","971-04-3559779","971-04-3555779","5","702003","الوساطة في تأجير العقارات","Leasing Property Brokerage Agents"
"16307220","16307228","16231","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","724014","04-01-2015","03-01-2019","0",null,"","971-4-5114500","971-4-5114991","12","701014","خدمات تاجير وادارة العقارات الخاصة ","Self - owned property leasing and Management Services"
"16307132","16307140","16225","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","724025","04-01-2015","03-01-2018","0",null,"","971-4-5114500","971-4-5114991","9","659908","التطوير العقاري","Real Estate Development"
"26240010","26240015","16782","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","744128","26-10-2015","24-10-2017","0",null,"","","","5","702003","الوساطة في تأجير العقارات","Leasing Property Brokerage Agents"
"26240010","26240015","16782","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","744128","26-10-2015","24-10-2017","0",null,"","","","2","702001","الوساطه في  بيع العقارات و شرائها","Real Estate buying & selling Brokerage"
